id,SMILES,Tg,FFV,Tc,Density,Rg
593654363,*Nc1ccc(NC(=O)CCCCCCCC(*)=O)cc1,285.0,0.34227902,,,
594032602,*CC(COCC=C)S*,280.0,0.39134513,,,
594346248,*c1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8ccccc8)[nH]c7*)cc6)cc5)cc4)cc3)cc2)cc1,-35.0,0.38623156,,,
594528040,*Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(OC(=O)c5ccc(C(*)=O)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,270.0,0.34941735,,,
594735990,*CC(*)C(=O)OCCCCCCCCn1c2ccccc2c2ccccc21,260.0,0.36038485,,,
594803927,*OC(C)C(=O)OCC(*)=O,-69.2,0.31804756,,,
595568506,*CCCCCCOC(=O)C(CCCCCCCCCCP(=O)(O)O)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,239.0,0.35805437,,,
595580163,*CC(*)(C)C(N)=O,94.0,0.25657854,0.145,1.041991601,16.36913311
595611477,*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,226.7,0.36922015,,,
595928255,*CC(*)CO,280.0,0.29464648,,,
595965977,*c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1cc(-c3cc(OCc4ccccc4)c(*)cc3OCc3ccccc3)ccc1-2,16.0,0.39814654,0.184,0.926806566,21.32352082
596712589,*c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,52.0,0.363877,,,
597209826,*Oc1ccc(C(=O)NCC(C)(C)CCCNC(=O)c2ccc(*)cc2)cc1,130.0,0.34465365,,,
597331938,*OC(=O)c1ccc(C(=O)Oc2ccc3c(c2)Oc2cc(*)ccc2C32c3ccccc3-c3ccccc32)cc1,-59.0,0.38655989,,,
597719463,*Oc1cccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)c1,239.0,0.36602466,,,
598302444,*CCSSCCOCO*,266.0,0.39441419,,,
598348393,*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,12.0,0.33713633,,,
598697113,*CCCCCCCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,43.0,0.37037228,,0.934436591,17.25139441
598835608,*CC(*)(C)C(=O)NC(=O)OC(C)COc1c(Br)cc(S(=O)(=O)c2cc(Br)c(OCC(C)O)c(Br)c2)cc1Br,16.0,0.37079246,0.15,1.587307778,12.5994675
599456393,*Cc1ccc(CNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N*)cc1,88.7,,0.359,,
599659861,*O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,92.0,0.3667682,,,
599773122,*C1CC(*)(C#N)C1,36.0,0.41545048,,,
599869327,*CC(c1ccccc1)C1C(=O)N(c2ccccc2)C(=O)C1*,73.0,0.37701942,,,
600169729,*C(=O)OCCCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,259.0,0.35218627,,,
600653180,*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,155.0,0.36873488,0.23259708,1.256698292,23.46686695
601022774,*CCN(*)C(=O)c1ccc(F)cc1,290.0,0.3464689,,,
601302526,*NCCNCCN*,125.0,0.31717722,,,
601597696,*Oc1ccc(C(=O)NNC(=O)c2ccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)cc2Oc2ccccc2)cc1,-57.5,0.34244327,,,
601947802,*NC(CCC(=O)OCCCC)C(*)=O,321.0,0.34392678,,,
602240929,*c1cccc(-c2cc(C(=O)Nc3ccc(OC(=O)c4cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c4)cc3)cc(-c3cccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)c3)c2)c1,4.0,0.3719363,,,
602268285,*CCNC(=O)c1ccc(C(=O)NCCOc2ccc3ccc(O*)cc3c2)cc1,45.0,0.32844046,,,
602457926,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,160.0,0.37554378,,,
602531963,*CCCOC(=O)CCCCCCC(=O)O*,-15.0,0.34528198,,,
603228174,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6c5)cc4C3=O)cc2)cc1,220.0,0.36486297,,,
603751130,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccc(F)cc2)cc1,221.0,0.35292509,,,
603788368,*c1cccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(*)C8=O)cc6C5=O)c4)cc3)cc2)c1,49.0,0.35298703,,,
604020908,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)c5C4=O)cc3)c2)cc1,275.5,0.35919355,,,
604200639,*CC(*)C(=O)OCCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,104.0,0.36808555,,,
604209273,*Nc1c2ccccc2c(-c2c3ccccc3c(N*)c3cccc(-c4cccc5ccccc45)c23)c2c(-c3cccc4ccccc34)cccc12,,0.37421726,,,
604265550,*CCOCCOC(=O)C1CCC(C(=O)O*)CC1,160.0,0.33324128,,,
604677160,*c1ccc(Oc2ccc3ccc(Oc4ccc(-c5nc(*)nc(-c6ccccc6)n5)cc4)cc3c2)cc1,-15.0,0.40348828,,,
604776418,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc(C(*)=O)c2)cc1,268.0,0.34786426,,,
605651145,*c1ccc(-c2nc3cc(Oc4ccc(NC(=O)c5cc(C(=O)Nc6ccc(Oc7ccc8nc(-c9ccccc9)c(*)nc8c7)cc6)cc(N6C(=O)c7ccccc7C6=O)c5)cc4)ccc3nc2-c2ccccc2)cc1,,0.38397838,,,
605771725,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(C)cc5)c(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)c(C)c2)cc1C,290.0,0.37339461,,,
605793172,*c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(C(c5ccc(Oc6ccc(NC(=O)c7ccc(N8C(=O)c9ccc(C(*)(C(F)(F)F)C(F)(F)F)cc9C8=O)cc7)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc1)C2=O,-52.5,0.36745826,,,
605814238,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCC)cc1,245.0,0.33942304,,,
606001217,*CCCCCCCCCCNC(=O)CCCCCCCCCCCCC(=O)N*,302.0,,0.342,0.911164148,18.99975515
606308469,*CC(*)C(=O)OCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,291.0,0.3538219,,,
606742148,*CCN*,214.0,0.40888608,0.351,0.992409385,16.50971705
607683819,*NCCOCCOCCN*,61.0,0.31484972,,,
607770016,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1,,0.36424669,,,
607998522,*CCCCCCS(=O)(=O)CCCCCS(*)(=O)=O,-12.0,,,1.153509737,18.44065947
608351613,*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)C(C)C(C)C(*)=O,255.0,0.33232876,,,
608511939,*=Cc1ccc(C(=O)CCCCC(=O)c2ccc(C=C3CN(C)CC(=*)C3=O)o2)o1,95.14114513,,,,
608604797,*Nc1ccc([C@H]2CCC[C@H](c3ccc(N*)cc3)C2)cc1,302.0,0.35086316,,,
609443471,*Nc1cc2cc(c1)N(CC)C(=O)c1cc(N)cc(c1)N(CC)C(=O)c1cc(N*)cc(c1)N(CC)C2=O,,0.35869989,,,
609699139,*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6nc(-c7ccc(-c8nc(*)c(-c9ccccc9)[nH]8)cc7)[nH]c6-c6ccccc6)cc5)cc4)c3)cc2)cc1,293.0,0.39401881,,,
610205689,*CC(*)c1ccccc1C(=O)OCC(C)C,61.0,0.37502808,0.1696666666666666,,
610301577,*CCOCCOCCOC(=O)CCCCCC(=O)O*,,0.33929278,,,
610345428,*CCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,30.0,0.35738719,,,
610467941,*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc(NC(=O)c6cc(C(=O)Nc7ccc(Oc8ccc9nc(-c%10ccccc%10)c(*)nc9c8)cc7)cc(N7C(=O)c8ccccc8C7=O)c6)cc5)ccc4nc3-c3ccccc3)cc2)cc1,-48.0,0.37759682,,,
611038154,*OC1C(CO)OC(*)C(NC(C)=O)C1O,127.0,0.3018663,,,
611092350,*Nc1ccc2c(c1N*)C(C)(C)C(C)(C)C2(C)C,159.0,0.36414557,,,
611474327,*CC(*)c1cc(C(F)(F)F)ccc1C(F)(F)F,18.0,0.37028401,,,
611875813,*c1cc(-c2ccc(C(=C3C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C3)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cc2)c(*)s1,45.0,0.4542834,,,
612139638,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(C=Cc2cc[n+](CCCC)cc2)cc1,154.6,0.35814643,,,
612238315,*O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=C4CCCC(=Cc5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,,0.36489082,,,
612321381,*Oc1ccc(C=CC(=O)c2ccc(Oc3ccc(C(C)(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,,0.37609357,,,
613718745,*CC(*)C(=O)NCCC[N+](C)(C)CCCS(=O)(=O)O,270.0,0.4782126,,,
614253049,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,127.0,0.34821284,,,
614398604,*CCCCCCNC(=O)CCCCCCC(=O)N*,-44.5,0.34822579,0.345,,
615042961,*c1ccc(Oc2cccc3c(NC(=O)c4ccc(Oc5ccc(C(=O)Nc6cccc7c(Oc8ccc(-c9nnc(*)o9)cc8)cccc67)cc5)cc4)cccc23)cc1,18.0,0.36893685,,,
615903439,*CCc1ccc(*)o1,260.0,0.3766254,0.2784999999999999,1.10299243,21.29011365
616073908,*CC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CN4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(*)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,154.6,0.34249238,,,
616177559,*Sc1ccc(*)cc1,64.586946,,,1.231097312,21.1652389
616276017,*c1ccc(NC2CC(=O)N(c3ccc(-c4sc(-c5ccc(N6C(=O)CC(Nc7ccc(-c8nc(-c9ccc(C=Cc%10ccc([N+](=O)[O-])cc%10)s9)[nH]c8*)cc7)C6=O)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)C2=O)cc1,,0.39689813,,,
616326539,*CC(*)n1cc2ccccc2n1,-12.6,0.37138173,0.2075,1.124957708,13.9727997
616797364,*NC1=CC(CC)=C(N*)[C@H]2C(=O)c3c(N)ccc(N)c3C(=O)[C@@H]12,242.0,0.33783648,,,
616888672,*CC(*)(C)C(=O)OCC#CO[Si](C)(C)C,90.0,0.41218435,,,
617569770,*Oc1ccc(C=Nc2ccc(N=Cc3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc(*)cc5)cc4)cc3)cc2)cc1,,0.39135122,,,
617741611,*C(=O)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(C(=O)c5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc2)C3=O)cc1,141.5,0.37260592,,,
617827761,*C(=O)Nc1cccc(NC(=O)c2cccc(NC(=O)c3ccc(-c4nc5cc(*)ccc5[nH]4)cc3)c2)c1,42.0,0.35742387,,,
618105578,*c1cc(CC(=O)OCCN(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c(*)s1,57.0,0.37112026,,,
618173505,*CC(*)c1ccc(F)cc1C,,,0.1413333333333333,0.994546299,15.55720188
618916633,*Oc1ccc(NC(=O)CCCCC(=O)Nc2ccc(OC3COC4C(*)COC34)cc2)cc1,25.5,0.33012557,,,
619288860,*c1cccc(N2C(=O)c3cccc(Oc4ccc(Sc5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,242.0,0.36869837,,,
619459444,*Nc1cc(NC(=O)CCCCC(*)=O)cc(-c2nnc(-c3ccccn3)o2)c1,90.0,0.35404898,,,
619582212,*Oc1ccc(N=CCCCC=Nc2ccc(OC(=O)NCCCCCCNC(*)=O)cc2)cc1,,0.34722952,,,
620886467,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,41.5,0.36486218,,,
621166590,*c1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(N4C(=O)c5ccc(NC(=O)Nc6ccc(NC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5C4=O)cc3)n2)cc1,231.0,0.35975912,,,
621229234,*N=Nc1ccc(Nc2ccc(C(=O)c3ccc(Nc4ccc(*)cc4)cc3)cc2)cc1,57.0,0.39319261,,,
621730557,*c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2Br)c(Br)c1,,0.43253856,,,
622020530,*C1C2CC(CCCCCCCCC(=O)OCC)C(C2)C1*,260.0,0.36983985,,,
622295554,*CCCCCCCCC(*)Cl,292.0,0.40010889,,,
622583757,*NC1CCC(CC2CCC(NC(=O)CCCCCCCCCCCCC(*)=O)CC2)CC1,,0.36779404,0.31314051,0.965050795,22.54553609
622739506,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,287.0,0.376155,,,
622744419,*C=Cc1cc(OCC(CC)CCCC)c(*)cc1OC,150.0,0.39086339,,,
622964705,*CCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O*,231.0,,0.364,0.922711633,21.46640792
623331916,*CCCCCCOC(=O)C(CCCCCCOc1ccc(-c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2)cc1)C(=O)O*,17.95743357,,,,
623402372,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,,0.35685059,,,
623537081,*OP(=O)(Oc1ccc(NC(=O)Oc2ccc(C(C)(C)c3ccc(OC(=O)Nc4ccc(*)cc4)cc3)cc2)cc1)c1ccccc1,12.5,0.35222708,,,
624096781,*Nc1cc2c(cc1N*)[C@H]1c3ccccc3[C@@H]2c2cc(N)c(N)cc21,243.0,0.38373071,,,
624193573,*CC(*)C(=O)OCCC#N,,0.35583972,0.195,1.065811773,14.52014103
624503496,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCCCCCCCCCC(*)=O)cc1C=Cc1ccc(N(C)C)cc1,287.0,0.35550969,,,
624653441,*CCCCCCCCCCOc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(-c6c(-c7ccc(-c8ccccc8)cc7)cc(-c7ccc(O*)cc7)cc6-c6ccc(-c7ccccc7)cc6)cc5)cc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c2)cc1,134.0,0.36612407,,,
624903152,*C(=O)Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)c2)cc1,-33.0,0.3840852,,,
625017301,*CCCNC(=O)CCCCC(=O)NCCCN(*)C,131.0,0.34164847,,,
625314216,*c1ccc(OC(=O)Nc2ccc(-c3ccc(NC(=O)Oc4ccc(-c5nc(-c6ccc(-c7nc(-c8ccc([N+](=O)[O-])cc8)c(-c8ccc([N+](=O)[O-])cc8)[nH]7)cc6)[nH]c5*)cc4)cc3OC)c(OC)c2)cc1,,0.37903045,,,
625438419,*CCC1CC(=O)N(*)C1=O,111.0,0.31621723,,,
625535971,*C(=O)Nc1ccc(Oc2cccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc3)C4=O)c2)cc1,315.0,0.3509688,,,
626242594,*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,5.0,0.37325981,,,
626677373,*Nc1ccc2c(C)cc(N*)c(C)c2c1,16.0,0.3446566,,,
626841881,*Nc1cc2c(cc1N*)C1(c3ccccc3-c3ccccc31)c1cc(N)c(N)cc1-2,34.0,0.38997416,,,
627271746,*c1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2Br)c(Br)c1,236.0,0.40757312,,,
627600990,*CCCCCCCCCCOCO*,4.0,,0.297,,
627652902,*C(=O)C1C2C=CC(C2)C1*,,0.34482539,,,
628380881,*C(=O)Nc1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(NC(=O)c5ccc(*)nc5)cc4)cc3)cc2)cc1,111.0,0.35989736,,,
628657458,*c1ccc2c3ccc(-c4ccc(-c5ccc(-c6ccc(*)s6)c6nsnc56)s4)cc3n(C(CCCCCCCC)CCCCCCCC)c2c1,315.0,0.42868905,,,
628680153,*CC(*)(C)C(=O)OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.0,0.36048254,,,
629088925,*Nc1ccc(-c2ccc(NC(=O)c3cc(NC(=O)c4ccc(NC(=O)C(C)N5C(=O)c6ccccc6C5=O)cc4)cc(C(*)=O)c3)cc2)cc1,223.0,0.33619542,,,
630629376,*Oc1ccc(Cc2ccc(OC(=O)OCC3CCC(COC(*)=O)CC3)cc2)cc1,131.0,0.35373109,,,
630773371,*OP(=O)(Oc1ccccc1)Oc1c(Br)cc(C(c2cc(Br)c(*)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,236.0,0.39155263,,,
630928117,*CC(*)(C)C(=O)OCc1c(F)cccc1F,319.0,0.33933326,,,
631598953,*CCOCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,202.0,0.33590503,0.253846443,1.215132769,22.65495181
631618960,*CNC(=O)OCC(OC(=O)NCc1ccc(C(CCC)c2ccc(*)o2)o1)c1ccco1,56.9,0.35326235,,,
631651015,*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)CCCCCN4C(=O)c5ccccc5C4=O)cc(C(*)=O)c3)cc2)cc1,275.0,0.33693236,,,
633021524,*N=P(*)(OCCCCCCCC)OCCCCCCCC,82.0,0.41038222,,,
633348725,*CC(CS(=O)(=O)CCCCC)O*,50.0,0.39727249,,,
633555318,*CCCCCCCCc1nc2cc(NC(=O)CCCCCCCCC(=O)Nc3ccc4oc(*)nc4c3)ccc2o1,170.0,0.35982282,,,
633682320,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N=Nc3ccccc3)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(N=Nc2ccccc2)cc1,126.0,0.36198377,,,
633891368,*CCN(CCOC(=O)CCCCC(=O)O*)c1ccc(C=NN(c2ccccc2)c2ccccc2)cc1,23.0,0.36249532,,,
634005101,*OC(=O)c1cccc(C(*)=O)c1,202.0,0.31383194,,,
634098628,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)c3ccccc3)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,56.9,0.37719699,,,
634363683,*c1ccc2[nH]c3ccc(*)cc3c2c1,246.5898577,,,,
634587841,*CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O*)cc2)c2ccccc2)cc1,82.0,0.36864893,,,
634645972,*CCC1C(=O)N(CCCCCCCCCCCCCCCCCC)C(=O)C1*,50.0,0.39298677,,,
635174783,*C(=O)Nc1c(C)cc(C)c(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c2C)C3=O)c1C,43.0,0.38812467,,,
635384570,*OCCOC(=O)CCCCC(=O)OCCOc1nc(-c2ccc(OCCCC)cc2)nc(*)c1-c1ccc(OC)cc1,195.0,0.35402393,,,
635778401,*C(=O)Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7cccc8c(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cccc78)cc5)C6=O)cc4)cc3)cc2)cc1,-84.0,0.36004645,,,
636010546,*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(O)c3)(C(F)(F)F)C(F)(F)F)cc1O)C2=O,39.0,0.3866973,,,
636356107,*C(F)(F)C(*)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,93.0,0.37519669,,,
636526191,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(OC)cc2)cc1OC,34.0,0.34293786,,,
636697748,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,260.0,0.35811225,,,
636769312,*Oc1ccc(OC(C)COCCCCCCCOc2ccc(-c3ccc(C(*)=O)cc3)cc2)c([N+](=O)[O-])c1,130.0,0.34838594,,,
636957306,*Nc1ccc(C(c2ccc(C)cc2)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,282.0,0.37785275,,,
637091082,*Nc1ccccc1CCc1ccccc1N*,49.0,0.338535005,,,
637512395,*c1ccc(-c2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)cc1,100.0,0.40636639,,,
637669265,*CC(*)C(=O)NCCC[N+](C)(C)C,67.1,0.68705709,,,
638093915,*Nc1ccc(Cc2ccc(CCCc3ccc(Cc4ccc(N*)cc4)cc3C)c(C)c2)cc1,288.0,0.35703055,,,
638503428,*CCCCCCCCCCOC(=O)CCCCCCCC(=O)O*,34.0,,0.3325,0.932306919,23.93933283
638750992,*CCOP(=O)(N=Nc1ccc(COC(=O)c2cc(C(=O)OCc3ccc(N=NP(=O)(O*)OC)cc3)cc(C(C)(C)C)c2)cc1)OC,260.0,0.35548,,,
638889974,*Nc1ccc(-c2ccc(N*)cc2Cc2ccc(C)cc2)c(Cc2ccc(C)cc2)c1,57.0,0.35865855,,,
639451609,*CC(*)(C)C(=O)OCc1c(Cl)cccc1Cl,232.5,0.35787475,0.140187539,1.273236404,15.96291331
639553637,*Nc1cccc(-c2ccc(Cc3ccc(-c4cccc(N*)c4)cc3)cc2)c1,49.0,0.34598803,,,
639559230,*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)c2)cc1,,0.3548653,,,
639745269,*Nc1ccc(-c2ccc(N*)cc2C)c(C)c1,50.0,0.357459635,,,
639748056,*C(=S)Nc1ccc(Oc2ccc(NC(=S)N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,58.9,0.3660155,,,
639770063,*CC(*)(C)C(=O)OCCC1CC[N+](C)(CCCCCCOc2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)CC1,,0.36107045,,,
639796745,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(NC(=O)Nc6ccc(Cc7ccc(NC(=O)Nc8ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N%12C(=O)c%13ccc(*)cc%13C%12=O)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc1)C2=O,389.0,0.34916316,,,
639845225,*c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc(*)ccc5n4)cc(-c4ccccc4)c3c2)cc1,57.0,0.39441053,,,
639994792,*OC(C)C(*)=O,260.0,0.34796841,0.210749746,1.143181088,21.00279981
640271931,*c1ccc(Oc2ccc(-c3c(-c4ccccc4)nc4ccc(Oc5ccc6nc(-c7ccccc7)c(*)c(-c7ccccc7)c6c5)cc4c3-c3ccccc3)cc2)cc1,,0.39811449,,,
640368237,*C=C(C#N)c1ccc(-c2ccc(C=CC3=CC(=C(C#N)C#N)C=C(C=Cc4ccc(-c5ccc(C(C#N)=Cc6cc(C=C(C#N)c7ccc(-c8ccc(C=CC9=CC(=C(C#N)C#N)C=C(C=Cc%10ccc(-c%11ccc(C(C#N)=C*)cc%11)s%10)O9)s8)cc7)c7c(c6)C(CC)(CC)c6cc(*)ccc6-7)cc5)s4)O3)s2)cc1,229.0,0.40990352,,,
640431640,*OS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Oc3c(Br)cc(C4(c5cc(Br)c(*)c(Br)c5)CCCCC4)cc3Br)cc2)cc1,268.4647521,,,,
640690307,*C(=O)c1cc2c(cc1Cl)C(=O)N(c1cccc(N3C(=O)c4cc(*)c(Cl)cc4C3=O)c1)C2=O,58.9,0.38683576,,,
641501724,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCC,252.5,0.35299755,,,
642211921,*NC[C@H]1CC[C@H](CN*)CC1,145.0,0.33898524,,,
642330071,*Oc1ccc(-c2ccc(OC(=O)c3cc(N=Nc4ccc(OCC)cc4)ccc3-c3ccc(N=Nc4ccc(OCC)cc4)cc3C(*)=O)cc2)cc1,,0.37270172,,,
