id,SMILES,Tg,FFV,Tc,Density,Rg
528559472,CCCC[Si](C)(C)c1cccc(C)c1,195.0,0.40156037,,,
528637709,CNc1ccc(Oc2ccc(NC)cc2)cc1,125.0,0.33692082,,,
528781081,CCCCCCN(CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO)C(=O)NCCOC(=O)C(C)(C)CC,23.2402228,,,,
528835439,CNc1ccc2c(c1NC)C(C)(C)CC2(C)C,193.0,0.36728055,,,
528964340,CCCC[Si](C)(C)O[Si](C)(C)CCCN1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(C)C4=O)cc2C1=O,,0.37133662,,,
530057519,Cc1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5ccc(C)s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,,0.40843871,,,
530220535,COc1ccc2c(c1)C(C)(c1ccc(OC(=O)c3ccc(C(C)=O)cc3)cc1)CC2(C)C,47.0,0.37005888,,,
530546443,Cc1ccc2c(c1)C(=O)N(c1ccc(OCCCCOc3ccc(N4C(=O)c5ccc(C(C)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,75.0,0.35627754,,,
530898286,CNc1ccc(-c2cccc(-c3cc(-c4cccc(-c5cccc(NC)c5)c4)cc(-c4cccc(-c5ccccc5N)c4)c3)c2)cc1,142.0,0.35285908,,,
531021171,Cc1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc(C)cnc6c5)cc4n3)cc2)cc1,-25.0,0.40000868,,,
531044594,CC(C)C(C)O,113.5665564,,,,
531093523,CCCCOc1ccc(-c2nc(C)c(-c3ccc(OCCCC)cc3)c(OCCOC(=O)CCCC(=O)OCCOC)n2)cc1,,0.36060882,,,
531126908,CCCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)OC)cc3)cc2)cc1,280.0,0.35125346,,,
531544469,CNc1ccc(-c2ccc(NC)c(C)c2)cc1C,75.0,0.348612915,,,
531780740,CCC(C)c1c(F)c(F)c(C(F)(F)F)c(F)c1F,142.0,0.36531928,,,
531904856,CNc1ccc(C2=CC3=CC[C@@H]2CC[C@@H]2C=CC(=C(c4ccc(NC)cc4)C2)CC3)cc1,252.5,0.35807069,,,
531967957,COc1ccc(C(=O)c2cccc(C(=O)c3ccc(Oc4cccc(Cc5cccc(C)c5)c4)cc3)c2)cc1,169.0,0.36716519,,,
532718186,CNc1c(/C=N\O)cc(/C=N\O)c(NC)c1N,112.0,0.30882264,,,
532722806,CCCOC(=O)OC,280.0,0.3043208,,,
533889632,CNC1=C(C2=C(NC)NS(=O)(=O)N=C2N)C(N)=NS(=O)(=O)N1,114.0,0.31382982,,,
533973730,CCC(C)(C)C(=O)OCC(=O)N1CCOCC1,37.0,0.32527676,,,
534049242,COC(C)(CC(C)=O)C(F)(F)F,60.0,0.32631701,,,
534118680,CCC(C)c1cc(F)ccc1F,,,0.1403333333333333,1.086573844,14.49605377
534605075,CCCCCCCCCCCc1cc(OC)cc(OC(=O)c2cccc(C(C)=O)c2)c1,112.0,0.37154084,,,
535310373,Cc1ccc(NC(=O)CCCCC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1,27.0,0.33651,,,
535364463,COc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)NNC(=O)c4ccc(NC(=O)c5ccc(C)cc5)c(O)c4)cc3)cc2)cc1,111.457133,,,,
535689766,Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(C)c7ccccc57)C(=O)N(c5ccc(F)cc5)C6=O)cc4)cc3)cc2)cc1,34.5,0.37834526,,,
535937381,CCC(CSC(C)C)OC,5.0,0.41844328,,,
536002998,CCCCOC(=O)C(C)(Cl)CC,,,0.178,1.074741397,13.37410592
536465827,CCC(C)c1ccc([CH]([Sn]([CH3])([CH3])[CH3])[Sn]([CH3])([CH3])[CH3])cc1,128.0,0.37911502,,,
536792438,CNc1ccc2c(c1)-c1ccccc1C21c2cc(N)ccc2-c2ccc(NC)cc21,27.0,0.3825956,,,
537109947,CCC(C)(C)C(=O)OCCCCCCOc1ccc(-c2ccc(OC)cc2)cc1,42.0,,0.2175,1.04192343,12.60793073
537336269,CCOc1ccc(C(=O)Oc2ccc(OC(=O)CCCCCOC(=O)C(C)(C)CC)cc2)cc1,34.5,0.34042214,,,
537664135,CCCCCCCOC(=O)OCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(OC)cc2)cc1,194.0,0.34845785,,,
538207206,CCC(c1ccccc1)C1C(=O)OC(=O)C1C,,0.33148973,,,
538524881,CC(=O)Oc1c(C(C)(C)C)cc(C(=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)c2ccc(-c3cc(C)sc3C)cc2)cc1C(C)(C)C,300.0,0.45309822,,,
538540896,CCC(C)(C)C1C(=O)N(c2ccccc2)C(=O)C1C,-44.0,0.35392644,,,
538764320,Cc1cccc(C(=O)Nc2ccc(Oc3ccc(-c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(C)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,42.0,0.35494179,,,
538774618,CC1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1(C)F,140.0,0.36536352,,,
539017358,CC(=O)c1ccc2nc(-c3ccc(-c4nc5ccc(C)cc5nc4-c4ccccc4)cc3)c(-c3ccccc3)nc2c1,188.0,0.44667573,,,
539302432,Cc1cccc(Cc2cccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c1,270.0,0.38528717,,,
539590566,CCCCOC(CC)C(C(=O)OC)C(C)C(=O)OC,43.0,0.3557316,,,
540095012,CCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(C)C4=O)cc2C1=O,-6.0,0.33877986,,,
540297296,CCCCCCOC(=O)CC(C)(CC)C(=O)OCCCCCC,212.0,0.38570941,0.2319999999999999,0.927808816,10.01915881
541086746,CNC1=C(N)[C@@H](NC)N[C@H](O)N1,188.0,0.28340014,,,
541170005,CNc1ccc(C(c2ccc(NC)cc2)c2cc(C(C)C)cc(C(C)C)c2)cc1,270.0,0.37601699,,,
541335135,COc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(C)cc4)cc3)c(S(=O)(=O)O)c2)cc1S(=O)(=O)O,330.0,0.36521953,,,
541484216,CCC(=O)NCC(=O)OC,325.0,0.27858992,,,
541941802,CCCCCCC(=O)NCCNC(=O)CCCCCOC(=O)c1ccc(C(=O)OC)cc1,81.65245915,,,,
541986160,CCCCC(CC)COCc1ccc(C(C)CC)cc1,32.5,,0.268,0.902459296,11.12376829
542632051,CNc1cc(C)c(Cc2ccc(CCCCCCCc3ccc(Cc4c(C)cc(NC)cc4C)cc3)cc2)c(C)c1,40.0,0.35730996,,,
543084242,CCCCCCCCC(CCCCCCCC)n1c2cc(C)ccc2c2ccc(-c3sc(-c4ccc(-c5cc(CCCCCC)c(C)s5)c5nsnc45)cc3CCCCCC)cc21,-7.0,0.42631402,,,
543416509,CCC(C)c1ccccc1O,-23.0,0.35680883,,,
543539170,Cc1cccc(N(c2ccccc2)c2ccc(CCOC(=O)C3CC4CC3C(C)C4C)cc2)c1,,0.38569582,,,
543597205,CNc1ccc2c(NC)cccc2c1,,0.33581452,,,
543958331,CCCN(CCOC(=O)Nc1ccc(C)c(NC(=O)OC)c1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C)cc1,188.0,0.35345752,,,
544070601,CCCOC(=O)CCCCSCCCCC(=O)OC,67.0,,0.212,1.07074619,19.93042453
544223047,CCCCC(=O)N(C)C(CC)CC,,0.37465155,,,
544292910,CNc1cccc2c1-c1ccc(NC)c(-c3ccccc3-c3ccccc3)c1C2(c1ccccc1)c1ccccc1,-23.0,0.38258457,,,
544581036,CCCCCCCCCCOc1cc(C(C#N)=Cc2cc(OC)c(C=C(C)C#N)cc2OCCCCCCCCCC)c(OC)cc1C,,0.39346704,,,
544904323,CN=P(C)(OCCCc1ccccc1)OCCCc1ccccc1,52.0,0.36697361,,,
545195322,CCC(C)C(=O)OC,172.0,0.33755497,,,
545255610,CNc1ccc(C2=CC[C@](c3ccccc3)(c3ccc(NC)cc3)C=C2)cc1,305.0,0.35602121,,,
545546596,CC=Cc1ccc(C)n1CCCCCC,-15.03969582,,,,
545845623,COc1ccc(OC(=O)c2ccc(C(C)=O)cc2Oc2ccccc2)cc1,-25.0,0.3472806,,,
546152235,Cc1ccc2oc3ccc(S(C)(=O)=O)cc3c2c1,,0.39759334,,,
546427927,CC(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(N=Nc5ccc(C)cc5)c(N5C(=O)c6ccc(C)cc6C5=O)c3)C4=O)cc2)cc1,52.0,0.36541949,,,
546647857,Cc1ccc(OCCCCCCCCCCCOC(=O)c2cccc(C(=O)OCCCCCCCCCCCOc3cccc(-c4nnc(C)s4)c3)c2)cc1,105.0,0.36894733,,,
547172331,CNc1ccc([C@@H]2[C@H](c3ccc(N)cc3)[C@@H](c3ccc(N)cc3)[C@H]2c2ccc(NC)cc2)cc1,360.0,0.36720973,,,
547602790,COC(=O)Nc1ccc(C)c(NC(=O)OC2CCN(c3ccc(C=CC4=CC(=C(C#N)C#N)C=C(C=Cc5ccc(N6CCC(C)CC6)s5)O4)s3)CC2)c1,-47.0,0.37611035,,,
547840653,CCCCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCOC(=O)C(C)(C)CC)cc2)cc1,-25.0,0.38665475,,,
548011241,CC=C(C#N)C(=O)OCCCCCCOC(=O)C(C#N)=Cc1ccc2c(c1)c1cc(C)ccc1n2CCCCCCC,,0.37348873,,,
548292823,CNNC(=O)c1cccc(C(C)=O)c1,232.2266265,,,,
549125416,COc1ccc(-c2ccc(OC(C)(Oc3ccccc3)Oc3ccccc3)cc2)cc1,105.0,0.36489769,,,
549389508,CCN(CCOC(=O)C(C)(C)CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,360.0,,0.19,1.122445545,12.26891849
549579953,CC(=O)Nc1cccc2cccc(N3C(=O)CC(N4C(=O)c5ccc(C)cc5C4=O)C3=O)c12,,0.34205138,,,
549581828,Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(C)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CCC(C(C)(C)C)CC3)cc2)cc1,39.0,0.38206234,,,
549614488,Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(-c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1,126.0,0.36966262,,,
550069426,Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)c7)cc6C5=O)cc4)cc3)cc2)cc1,193.0,0.35950007,,,
550478997,CNc1ccccc1-c1cccc2c1C=C[C@H]2[C@@H]1c2ccccc2-c2c(-c3ccccc3NC)cccc21,10.0,0.36637349,,,
550776469,Cc1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc(C)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,222.0,0.43978712,,,
550796562,CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc(C)cc6C5=O)cc4)cc3C(C)(C)C)cc1)C2=O,201.0,0.4050413,,,
551339545,CCCCCCCCOc1ccc(CCc2ccc(OC)cc2C)cc1,112.0,0.37531301,,,
551390778,CC=CC1CC(C)C(C(=O)OC)C1,126.0,0.3605929,,,
551461476,COP(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1c(C)cc(S(=O)(=O)c2cc(C)c(C)c(C)c2)cc1C,193.0,0.36156233,,,
551862261,CCCCCCCOC(=O)Nc1cc(NC(=O)OCCCCOC(=O)Nc2ccc(C)c(NC(=O)OCCCCCCOc3ccc(-c4ccc(OC)cc4)cc3)c2)ccc1C,41.49405569,,,,
552032340,COC(C)COC(=O)c1ccc(C(C)=O)cc1,222.0,0.34490108,,,
552315395,COC(F)(F)COC(=O)c1cccc(C(=O)OCC(C)(F)F)c1,201.0,0.32071779,,,
552340314,CNc1cccc(NC(=O)CCCCCC(C)=O)c1,-12.07623639,,,,
552823663,CCCCCCCCCCOC(=O)CC(C)(CC)C(=O)OCCCCCCCCCC,75.04044311,,,,
553001434,COc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(C)cc3)cc(C(=O)OCCOC(=O)C=Cc3ccc(N(C)C)cc3)c2)cc1,288.0,0.3451955,,,
553487456,CNc1ccc(Cc2cc(Cc3ccc(N)c(C(C)(C)C)c3)cc(C(C)(C)C)c2NC)cc1C(C)(C)C,6.5,0.38558649,,,
553498968,COc1ccc(C2(c3ccc(OC(=O)CCC(C)=O)cc3)c3ccccc3-c3ccccc32)cc1,,0.36989282,,,
553763789,CNc1cc(C)c(Cc2ccc(CCCCCCCCCCCCCCCCCCCc3ccc(Cc4c(C)cc(NC)cc4C)cc3)cc2)c(C)c1,173.0,0.35973835,,,
553989373,CCCCCCOC(=O)C(Cc1ccc(OC)cc1)NC(=O)Cc1ccc(OC(=O)COCCOCC(C)=O)cc1,,0.3424812,,,
554199455,Cc1ccc2c(c1)C(=O)N(c1cc(C(c3ccc(O)c(N4C(=O)c5ccc(C(C)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)ccc1O)C2=O,98.0,0.37227168,0.132113785,1.333438371,16.54940795
554208834,CNc1ccc(NC(=O)c2cccc(C(C)=O)c2)cc1,28.0,0.33774959,,,
554219011,CCC(O)COc1ccc(C2(C)CC(C)(C)c3cc(OC)ccc32)cc1,31.0,0.362067,,,
554452518,CNc1ccc(C2(c3ccccc3NC)c3ccccc3-c3ccccc32)cc1,330.0,0.36926653,,,
554573258,Cc1cccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)c4)cc3)cc2)c1,295.0,0.35212357,,,
555027003,CCCCCC(=O)N(C)CCC,120.0,0.36643228,,,
555056741,CC(=O)OCCOCCOCCOCCOC(=O)c1ccc(N2C(=O)c3ccc(C)cc3C2=O)cc1,234.0,0.33294368,,,
555131075,COc1ccc(C(c2ccccc2)c2ccc(OC(C)=O)cc2)cc1,253.0,0.36406756,,,
555208717,COc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cccc(C(C)=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,31.0,0.414103,,,
555363148,CC(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc(C)cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,330.0,0.37799185,,,
555506282,COc1c(C)cc(C2(c3cc(C)c(Oc4ccc(C(=O)c5ccc(C)cc5)cc4)c(C)c3)CCC3CCCCC3C2)cc1C,295.0,0.41226899,,,
555542733,CC1C(C)C2CC1C(C(=O)OCCc1ccccc1)C2C(=O)OCCc1ccccc1,120.0,0.35586688,,,
555601753,CCC(C)c1ccc(C)nc1,294.0,0.41719903,,,
555803922,CC=CC1CC(C)C(C(=O)OCCN(C)C)C1,253.0,0.37093089,,,
556338128,CCCN(CCOC(=O)Nc1ccc(C)c(NC(=O)OC)c1)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,7.0,0.34396152,,,
556552879,COC1CCC(OC(=O)OCCCCCCOC(C)=O)CC1,52.0,0.343459,,,
556865522,CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3c(-c4ccc(-c5ccccc5)cc4)cc(-c4ccc(OCCCCCCCCCCOc5ccc(-c6cc(-c7ccc(-c8ccccc8)cc7)c(-c7ccc(N8C(=O)c9ccc(C)cc9C8=O)cc7)c(-c7ccc(-c8ccccc8)cc7)c6)cc5)cc4)cc3-c3ccc(-c4ccccc4)cc3)cc1)C2=O,170.0,0.36823501,,,
557037726,CCC(O)COc1ccc(C(C)(C)C2CCC(C)(c3ccc(OC)cc3)CC2)cc1,315.0,0.35740346,,,
558140001,CCCCCCCOC(=O)OCCCCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(OC)cc2)cc1,294.0,0.35587164,,,
558319108,Cc1ccc(Sc2ccc(Sc3ccc(Sc4ccc(Sc5ccc(N6C(=O)c7ccc(Sc8ccc(Sc9ccc(Sc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)cc8)cc7C6=O)cc5)s4)s3)s2)cc1,251.0,0.3770355,,,
558482820,CCCCCCCNC(=O)c1cc(NC(=O)C(C(C)CC)N2C(=O)c3ccccc3C2=O)cc(C(=O)NC)c1,254.0,0.33948967,,,
558794697,Cc1ccc(-c2nc3cc(Oc4ccc5nc(C)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,177.0,0.43112064,,,
559219019,CCC(OCC(C)C)C(C(=O)OC)C(C)C(=O)OC,135.0,0.36220084,,,
559323860,COc1ccc(C2(c3ccc(OC(=O)CCCCC(C)=O)cc3)c3ccccc3-c3ccccc32)cc1,10.0,0.36295763,,,
559874694,COc1cc(OC)cc(Oc2ccc(C#N)c(C)c2)c1,103.5,0.35031084,,,
559980070,COc1ccc(Oc2ccc(C(=Nc3ccc(N=C(c4ccccc4)c4ccc(C)cc4)cc3)c3ccccc3)cc2)cc1,135.0,0.38545938,,,
560279885,CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C)cc5C4=O)c(C)c3)cc1C)C2=O,-6.0,0.39564613,0.253414349,1.153645492,25.03388392
561158280,CNNC(=O)c1ccccc1C(=O)NCCCCCCNC(=O)c1ccccc1C(C)=O,135.0,0.33644066,,,
561427423,CCC(C)c1ccccc1C(=O)OC(C)C,303.0,0.36610214,0.1736666666666666,,
562022603,Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(-c6c(-c7ccccc7)c(-c7ccccc7)c(-c7ccc(Sc8ccc(-c9c(-c%10ccccc%10)c(-c%10ccccc%10)c(C)c(-c%10ccccc%10)c9-c9ccccc9)cc8)cc7)c(-c7ccccc7)c6-c6ccccc6)cc5C4=O)cc3)cc1)C2=O,326.0,0.40157319,,,
562176358,CCCCCSSC,44.5,0.4654699,0.175,,
563610141,COC(=O)OCC(OC)C(COC(=O)OC1COC2C(C)COC12)OC,166.0,0.32510823,,,
563697228,CCC(C)OCCOc1ccc(N=Nc2ccc(C#N)cc2)cc1,322.0,0.36910342,,,
563771441,COC(=O)c1cc(C)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(C)C(=O)C43)C2=O)c1,-55.0,0.36013659,,,
563896548,CCCOC(=O)c1cc(C)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(C)C(=O)C43)C2=O)c1,310.0,0.36325394,,,
564164424,CC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(C)cc6C5=O)cc4)cc2)C3=O)cc1,200.0,0.351749,0.351158377,1.298210162,31.91239727
564537590,CCOP(=O)(CC1OCC(OC(=O)C(C)(C)CC)CO1)OCC,224.5,0.34922258,,,
564916558,CCCCCCOc1ccc(C(=O)Oc2ccc(OCCCCCCOC(=O)C(C)(C)CC)cc2)cc1,322.0,0.35590587,,,
565283885,CNc1ccc(-c2cccc(C)c2-c2ccc(NC)c(-c3ccc(C)cc3)c2-c2ccc(C)cc2)c(-c2ccc(C)cc2)c1-c1ccc(C)cc1,61.0,0.38573102,,,
565371765,Cc1ccc2c(c1)C(=O)N(C1CC(C)(C)CC(C)(CN3C(=O)c4ccc(C(C)(C(F)(F)F)C(F)(F)F)cc4C3=O)C1)C2=O,16.0,0.37756534,,,
565873116,CCC(C)(C)C(=O)O[Si](C)(C)C,258.0,0.42890458,,,
566342268,COc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(C)cc6)cc5)cc4)c(C)c3)cc2C)cc1,249.0,0.36556689,,,
566400652,CCC(C)(Cl)C(=O)OC(C)C,270.0,,0.1465,1.054014289,15.80245006
566589613,Cc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4(C)c5ccccc5Oc5ccccc54)cc3)cc2)cc1,101.5,0.3739272,,,
567353481,Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N(C)C8=O)cccc56)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,230.0,0.38375006,,,
567577514,CCC(C)OC(=O)OCC(Cl)(Cl)Cl,16.0,0.35918927,,,
567731832,CCc1cc2cc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5cc6cc(C)c(OC(=O)COc7ccc8ccc(=O)oc8c7)cc6oc5=O)cc4)cc3)c(=O)oc2cc1OC(=O)COc1ccc2ccc(=O)oc2c1,252.0,0.32474874,,,
567984921,Cc1ccc(Oc2ccc(NC(=O)c3ccc(Oc4cccc5c4C(=O)N(C)C5=O)cc3)cc2)cc1,276.0,0.35386681,,,
567993142,CNc1ccc(/C=C/c2ccc(NC)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,278.0,0.32549076,,,
568593240,COc1cc(-c2ccc(N3C(=O)c4ccc(C(=O)Nc5ccc(C(c6ccc(NC(C)=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)c(OC)c2)ccc1N1C(=O)c2ccc(C)cc2C1=O,97.5,0.35923607,,,
569949305,CCCCCCCCCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(C)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,230.0,0.35472454,,,
570358353,Cc1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc6[nH]c(C)nc6c4)C5=O)cc3C2=O)cc1,,0.39933775,,,
571029938,CCCCCCCCCCCCCC(c1ccc(O)cc1)C(C)c1ccc(O)cc1C,252.0,0.38002887,,0.937930772,19.25364485
571882834,CCCCCCCCCCCSSCCCCCCSSC,276.0,,0.2295,1.014541659,21.63979729
571931187,CCC(C)(c1ccc(OC)cc1)c1ccc(OC(=O)OC2C(C)(C)C(OC(C)=O)C2(C)C)cc1,74.0,0.3617297,,,
572496153,Cc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc([Si](C)(C)c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5)cc4)c3)cc2)cc1,221.0,0.37212317,,,
572616024,COC1CCC(OC(=O)OCCCCOC(C)=O)CC1,253.0,0.33295317,,,
573332233,CCC(c1cc(-c2ccccc2)c(NC)c2ccccc12)c1cc(-c2ccccc2)c(NC)c2ccccc12,124.0,0.37493532,,,
573587884,CNNC(=O)CCCCC(=O)NNC(=O)CCCCCCCC(C)=O,101.0022623,,,,
573601315,COc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(CC(C)=O)cc3)cc2)cc1,101.0,0.36097789,,,
573843297,CNc1ccccc1C(C)(c1ccccc1)c1ccccc1NC,397.5,0.3501796,,,
574000870,CCCCC(CC)COC(=O)C(C)(C)CC,-1.0,0.38032702,0.1935,0.866688073,11.16194662
574282474,Cc1ccc2c(c1)C(=O)N(c1cccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc3cccc(N4C(=O)c5ccc(C(C)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,85.0,0.34319652,,,
574709027,CC(=O)NCCCCCCNC(=O)c1ccc(C)nc1,124.0,0.34059316,,,
574749285,Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(C(C)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)cc5)c4)cc3)cc1)C2=O,208.0,0.37114599,,,
574869526,CCc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN(C)C)c1O,30.0,0.36943154,,,
575252558,COc1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(OC(C)=O)c2)c1,80.0,0.33862324,,,
575704525,CCCCOC(=O)c1ccc(C(C)CC)cc1,236.0,0.37961206,,,
575774487,CC(=O)Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(N8C(=O)c9ccc(C)cc9C8=O)cc7)cc5)C6=O)cc4)cc3)cc2)cc1,85.0,0.3578244699999999,,,
575975970,CCCCOC(=O)C(C)C(C(=O)OCCCC)C(CC)OC(C)=O,46.0,0.36399896,,,
576074717,CCC(C)CC(C)(C)C(=O)OC,-10.0,0.34800535,,,
576198194,CCC(C)C(CC)CC,38.96888215,,0.1883333333333333,,
576207142,CC(=O)Nc1ccc(Cc2ccc(N3C(=O)c4ccc(C)cc4C3=O)cc2)cc1,80.0,0.35705225,,,
576510280,Cc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(-c4nnc(C)o4)cc3)c(Oc3ccccc3)c2)cc1,236.0,0.37065873,,,
576593207,CCCCCOC(=O)Nc1ccc(C)c(NC(=O)OC)c1,188.8,0.33250755,,,
576673479,COC(C)COC(=O)/C=C\C(C)=O,46.0,0.31850118,,,
577459185,C=CCc1ccccc1-c1cc(NC)ccc1-c1ccc(NC)cc1,76.0,0.3491245,,,
578229955,CC(=O)NCCCCCCNC(=O)c1ccc(C)s1,42.90894132,,,,
578399710,Cc1ccc(Nc2c(F)c(F)c(-c3c(F)c(F)c(Nc4ccc(S(C)(=O)=O)cc4)c(F)c3F)c(F)c2F)cc1,286.0,0.38004082,,,
578503320,Cc1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5)cc4)c3)cc2)cc1,262.0,0.36351703,,,
578621214,COc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc(C(=O)Nc8ccc(C)cc8)cc7)cc6)cc5)cc4)cc3)cc12,262.0,0.35811295,,,
579082920,COc1ccc(N=CC=Nc2ccc(OC(=O)Nc3cc(NC(C)=O)ccc3C)cc2)cc1,,0.35139659,,,
579371916,CNc1ccc(C2(c3ccc(NC)cc3)CCC(C)CC2)cc1,16.0,0.35879292,,,
579657278,CNc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(NC(=S)NC(=O)c4ccc(C(=O)NC(C)=S)cc4)c3)cc2)c1,222.0,0.34165595,,,
579662449,CC(=O)Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc(-c4nc5cc(C)ccc5[nH]4)cc3)cc2)cc1,279.5,0.355364,,,
579955066,COc1ccc(C(=O)c2ccc(Oc3ccc(C(=O)c4c(C(=O)c5ccc(C)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c4-c4ccc(F)cc4)cc3)cc2)cc1,272.0,0.39692359,,,
580099798,CCC(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,42.0,0.38054744,,,
